x1,x2,y
6.701872761781561,13.632278831402317,0.0
9.104169066133235,13.168892664889894,0.0
9.78142523231425,14.207389344370313,0.0
10.427317458533954,15.679698932892244,0.0
10.182247591259284,13.563647548968339,0.0
9.720622709691677,14.820880252770806,0.0
9.69866049397221,14.972528939939656,0.0
9.70801348406253,14.222011066410191,0.0
11.580410922011284,15.267437347655514,0.0
10.463405930104035,13.770370034741063,0.0
11.01981890330601,12.260450798486605,0.0
11.094958137831693,13.023853373197404,0.0
9.345860472606205,12.96120950877147,0.0
9.32547004590966,13.722790438118908,0.0
9.443245178634522,13.946400075051207,0.0
9.97572523893731,13.906972034717237,0.0
11.253047580876562,14.361083206038241,0.0
7.017824915465288,13.196663625242888,0.0
9.104242787284509,13.622416816759772,0.0
9.722079033859186,14.292590611983389,0.0
9.846018476317361,15.137419498903132,0.0
7.898506809472664,13.379262885815432,0.0
9.935884555181609,14.406056422495364,0.0
9.073225632840675,15.018118147065264,0.0
8.064090993613856,13.873432355519565,0.0
11.026494608691735,14.520940744492654,0.0
7.678107443152813,11.378631446201437,0.0
9.62864267704017,17.094597633019646,0.0
10.087226690179744,13.670046640459342,0.0
9.166455976541078,12.497102848529549,0.0
11.931107223054129,13.95424399907888,0.0
6.7566909554851655,13.65839529533179,0.0
10.794424488509206,15.389181489081809,0.0
9.451835864618902,11.999004755997378,0.0
10.065964428065575,13.907292609698732,0.0
9.69732535533726,15.664076357567353,0.0
10.56972162253431,15.026788909855506,0.0
11.26857488385223,13.971595960814964,0.0
8.182094852457665,11.83170236503527,0.0
9.815162303289934,12.875783681676735,0.0
9.610563925293043,13.820503021772396,0.0
9.20437549285426,12.03441510131413,0.0
11.367809060568183,12.10841095017844,0.0
13.803733631915751,18.001306573966524,1.0
12.759235745884672,21.204928710861118,1.0
12.922592066918902,18.29297649016219,1.0
9.328533138028789,17.377693679923063,1.0
16.521360913193,18.1085883100808,1.0
14.709299210437017,19.219332986890663,1.0
12.723646901010385,15.568380425108083,1.0
16.589539118545304,17.585523519291478,1.0
16.592321127354182,19.453417347035973,1.0
13.170905607999016,21.09362675381842,1.0
14.079421300388034,17.22983647030106,1.0
13.775965754540982,17.64759844954793,1.0
12.793704435856025,19.1864175704047,1.0
15.016695078695586,16.017069905259167,1.0
14.174216387060001,17.42037855215308,1.0
15.823063593052334,20.75439153370295,1.0
13.939675079116267,16.735717386120726,1.0
16.13101633758097,17.469298169029933,1.0
12.941797893649664,17.288344555183915,1.0
13.270347002273795,17.46730130794976,1.0
12.638656521759629,16.293813680558575,1.0
14.270791547049946,16.629271709244776,1.0
13.21988171583953,19.070714849131175,1.0
14.68431350920801,20.045083166230473,1.0
13.633310968332978,17.869740172904567,1.0
13.907673174843483,19.400594013018782,1.0
15.091397198987286,19.332170634726186,1.0
15.22501870870368,17.81848275001612,1.0
13.95941228258799,18.595954624149883,1.0
14.323578722164479,18.843088492696992,1.0
12.306168808422806,16.702799471710513,1.0
13.731237699762618,16.417671563776047,1.0
14.39039683547172,17.858228669880347,1.0
12.384484855228225,15.681142392191717,1.0
15.346203826616708,18.559570230267486,1.0
9.591418959505752,18.083065907898906,1.0
15.083585629681846,17.93233428817428,1.0
14.50982467808441,16.202000295222884,1.0
14.737998986011874,18.5379825469902,1.0
14.8367063413429,18.935556941929168,1.0
14.194143759182937,20.56630503618305,1.0
15.745022962373362,18.256703354474894,1.0
11.787466134999985,19.60403931058477,1.0
11.788007375764051,18.237400211920907,1.0
12.729548950141577,18.486784267874462,1.0
14.904283360252968,17.146285276207863,1.0
11.354134535730104,22.586560774097844,1.0
14.267507019528969,16.74384496816481,1.0
14.057467163155428,16.554900737834455,1.0
14.11673039130661,19.075124633065446,1.0
14.488681986223213,18.78553568585894,1.0
12.506937212188399,16.232860266660108,1.0
13.652913318129464,18.212034119817584,1.0
13.591256941346753,18.165894263272204,1.0
12.072094438230605,17.491995685691567,1.0
15.35944239032065,18.258360901712468,1.0
12.81915760733275,18.145165937634133,1.0
14.657190556608324,17.29452915098902,1.0
14.14672620351216,17.542198072746853,1.0
14.371816813042399,17.68051930575985,1.0
13.670080372656734,17.913735892833063,1.0
12.810177871182448,18.73825694270816,1.0
14.80754450021818,17.73511019122042,1.0
13.95526627485677,18.72418157534445,1.0
14.53460828793746,16.0182936724012,1.0
12.161444390413005,18.50988522847828,1.0
16.979044190142822,20.284360827485212,1.0
11.692648399402081,17.107753529305658,1.0
16.42261918571477,18.557117161885166,1.0
13.47567874061039,17.894819138327392,1.0
15.938480124580993,16.003657458785753,1.0
11.75791097609844,16.82132039729754,1.0
13.449897391454504,17.450488676328376,1.0
14.970361539611128,18.670415579922768,1.0
11.821170470143034,15.96442243683069,1.0
14.868548847063972,17.663654767427403,1.0
14.400114593312269,17.89775511693686,1.0
13.657587094974014,16.346162352163166,1.0
14.586181177974817,17.700289199771575,1.0
15.538050839307909,16.259904885206815,1.0
